date_x,name_auction,seller_name,power_plant_name,capex,nominal_capacity_mw,physical_guarantee_mwave,energy_contracted,sale_price_auction,financial_amount_negotiated,supply_start_date,supply_end_date,auction_ipca,year,month,capacity_factor,exp_energy_prod,opex_yearly,opex_inflated,opex_baseline,capex_baseline,lcoe_baseline,cost_of_capital,discounted_opex,discounted_energy,capex_wacc,opex_wacc,lcoe_wacc,brl_usd,capex_mw,capex_mw_usd,date_y,cpi,capex_mw_usd_2022,lcoe_baseline_usd,lcoe_wacc_usd,lcoe_baseline_usd_2022,lcoe_wacc_usd_2022
2017-12-18,25ºLEN,EGP ALBA,SAO GONCALO 1,243678800,30.0,10.2,1735668.0,146.67,254570425.6,01/01/2021,31/12/2040,4894.92,2017,12,0.33999999999999997,89352.0,3530905.81,"[3654487.5133499997, 3782394.57631725, 3914778.386488353, 4051795.630015445, 4193608.477065985, 4340384.773763294, 4492298.240845009, 4649528.679274584, 4812262.1830491945, 4980691.359455915, 5155015.557036873, 5335441.101533163, 5522181.5400868235, 5715457.893989861, 5915498.920279507, 6122541.382489288, 6336830.330876413, 6558619.392457087, 6788171.071193084, 7025757.058684842, 7271658.55573881, 7526166.605189668, 7789582.436371306, 8062217.8216443015, 8344395.445401851]",63.7218036227943,109.08711612498881,172.8089197477831,10.0147157,43901211.07361983,810134.8439016195,300.7879513322003,54.19000479252447,354.97795612472476,3.192653815,8122626.666666667,2544161.4209797024,2017-12-01,246.524,3062985.661690192,54.12704595026164,111.18585875391089,65.16503406118595,133.85970258710915
2017-12-18,25ºLEN,EGP ALBA,SAO GONCALO 2,243678800,30.0,10.2,1735668.0,146.67,254570425.6,01/01/2021,31/12/2040,4894.92,2017,12,0.33999999999999997,89352.0,3530905.81,"[3654487.5133499997, 3782394.57631725, 3914778.386488353, 4051795.630015445, 4193608.477065985, 4340384.773763294, 4492298.240845009, 4649528.679274584, 4812262.1830491945, 4980691.359455915, 5155015.557036873, 5335441.101533163, 5522181.5400868235, 5715457.893989861, 5915498.920279507, 6122541.382489288, 6336830.330876413, 6558619.392457087, 6788171.071193084, 7025757.058684842, 7271658.55573881, 7526166.605189668, 7789582.436371306, 8062217.8216443015, 8344395.445401851]",63.7218036227943,109.08711612498881,172.8089197477831,10.0147157,43901211.07361983,810134.8439016195,300.7879513322003,54.19000479252447,354.97795612472476,3.192653815,8122626.666666667,2544161.4209797024,2017-12-01,246.524,3062985.661690192,54.12704595026164,111.18585875391089,65.16503406118595,133.85970258710915
2017-12-18,25ºLEN,EGP ALBA,SAO GONCALO 3,243678800,30.0,10.2,1735668.0,146.67,254570425.6,01/01/2021,31/12/2040,4894.92,2017,12,0.33999999999999997,89352.0,3530905.81,"[3654487.5133499997, 3782394.57631725, 3914778.386488353, 4051795.630015445, 4193608.477065985, 4340384.773763294, 4492298.240845009, 4649528.679274584, 4812262.1830491945, 4980691.359455915, 5155015.557036873, 5335441.101533163, 5522181.5400868235, 5715457.893989861, 5915498.920279507, 6122541.382489288, 6336830.330876413, 6558619.392457087, 6788171.071193084, 7025757.058684842, 7271658.55573881, 7526166.605189668, 7789582.436371306, 8062217.8216443015, 8344395.445401851]",63.7218036227943,109.08711612498881,172.8089197477831,10.0147157,43901211.07361983,810134.8439016195,300.7879513322003,54.19000479252447,354.97795612472476,3.192653815,8122626.666666667,2544161.4209797024,2017-12-01,246.524,3062985.661690192,54.12704595026164,111.18585875391089,65.16503406118595,133.85970258710915
2017-12-18,25ºLEN,EGP ALBA,SAO GONCALO 4,243678800,30.0,10.2,1735668.0,146.67,254570425.6,01/01/2021,31/12/2040,4894.92,2017,12,0.33999999999999997,89352.0,3530905.81,"[3654487.5133499997, 3782394.57631725, 3914778.386488353, 4051795.630015445, 4193608.477065985, 4340384.773763294, 4492298.240845009, 4649528.679274584, 4812262.1830491945, 4980691.359455915, 5155015.557036873, 5335441.101533163, 5522181.5400868235, 5715457.893989861, 5915498.920279507, 6122541.382489288, 6336830.330876413, 6558619.392457087, 6788171.071193084, 7025757.058684842, 7271658.55573881, 7526166.605189668, 7789582.436371306, 8062217.8216443015, 8344395.445401851]",63.7218036227943,109.08711612498881,172.8089197477831,10.0147157,43901211.07361983,810134.8439016195,300.7879513322003,54.19000479252447,354.97795612472476,3.192653815,8122626.666666667,2544161.4209797024,2017-12-01,246.524,3062985.661690192,54.12704595026164,111.18585875391089,65.16503406118595,133.85970258710915
2017-12-18,25ºLEN,EGP ALBA,SAO GONCALO 5,243678800,30.0,10.2,1735668.0,146.67,254570425.6,01/01/2021,31/12/2040,4894.92,2017,12,0.33999999999999997,89352.0,3530905.81,"[3654487.5133499997, 3782394.57631725, 3914778.386488353, 4051795.630015445, 4193608.477065985, 4340384.773763294, 4492298.240845009, 4649528.679274584, 4812262.1830491945, 4980691.359455915, 5155015.557036873, 5335441.101533163, 5522181.5400868235, 5715457.893989861, 5915498.920279507, 6122541.382489288, 6336830.330876413, 6558619.392457087, 6788171.071193084, 7025757.058684842, 7271658.55573881, 7526166.605189668, 7789582.436371306, 8062217.8216443015, 8344395.445401851]",63.7218036227943,109.08711612498881,172.8089197477831,10.0147157,43901211.07361983,810134.8439016195,300.7879513322003,54.19000479252447,354.97795612472476,3.192653815,8122626.666666667,2544161.4209797024,2017-12-01,246.524,3062985.661690192,54.12704595026164,111.18585875391089,65.16503406118595,133.85970258710915
2017-12-18,25ºLEN,EGP ALBA,SAO GONCALO 21,243678800,30.0,10.2,1735668.0,145.99,253390171.3,01/01/2021,31/12/2040,4894.92,2017,12,0.33999999999999997,89352.0,3530905.81,"[3654487.5133499997, 3782394.57631725, 3914778.386488353, 4051795.630015445, 4193608.477065985, 4340384.773763294, 4492298.240845009, 4649528.679274584, 4812262.1830491945, 4980691.359455915, 5155015.557036873, 5335441.101533163, 5522181.5400868235, 5715457.893989861, 5915498.920279507, 6122541.382489288, 6336830.330876413, 6558619.392457087, 6788171.071193084, 7025757.058684842, 7271658.55573881, 7526166.605189668, 7789582.436371306, 8062217.8216443015, 8344395.445401851]",63.7218036227943,109.08711612498881,172.8089197477831,10.0147157,43901211.07361983,810134.8439016195,300.7879513322003,54.19000479252447,354.97795612472476,3.192653815,8122626.666666667,2544161.4209797024,2017-12-01,246.524,3062985.661690192,54.12704595026164,111.18585875391089,65.16503406118595,133.85970258710915
2017-12-18,25ºLEN,EGP ALBA,SAO GONCALO 22,243678800,30.0,10.2,1735668.0,145.0,251671860.0,01/01/2021,31/12/2040,4894.92,2017,12,0.33999999999999997,89352.0,3530905.81,"[3654487.5133499997, 3782394.57631725, 3914778.386488353, 4051795.630015445, 4193608.477065985, 4340384.773763294, 4492298.240845009, 4649528.679274584, 4812262.1830491945, 4980691.359455915, 5155015.557036873, 5335441.101533163, 5522181.5400868235, 5715457.893989861, 5915498.920279507, 6122541.382489288, 6336830.330876413, 6558619.392457087, 6788171.071193084, 7025757.058684842, 7271658.55573881, 7526166.605189668, 7789582.436371306, 8062217.8216443015, 8344395.445401851]",63.7218036227943,109.08711612498881,172.8089197477831,10.0147157,43901211.07361983,810134.8439016195,300.7879513322003,54.19000479252447,354.97795612472476,3.192653815,8122626.666666667,2544161.4209797024,2017-12-01,246.524,3062985.661690192,54.12704595026164,111.18585875391089,65.16503406118595,133.85970258710915
2017-12-18,25ºLEN,EGP ALBA,SAO GONCALO 10,243678800,30.0,10.2,1735668.0,145.5,252539694.0,01/01/2021,31/12/2040,4894.92,2017,12,0.33999999999999997,89352.0,3530905.81,"[3654487.5133499997, 3782394.57631725, 3914778.386488353, 4051795.630015445, 4193608.477065985, 4340384.773763294, 4492298.240845009, 4649528.679274584, 4812262.1830491945, 4980691.359455915, 5155015.557036873, 5335441.101533163, 5522181.5400868235, 5715457.893989861, 5915498.920279507, 6122541.382489288, 6336830.330876413, 6558619.392457087, 6788171.071193084, 7025757.058684842, 7271658.55573881, 7526166.605189668, 7789582.436371306, 8062217.8216443015, 8344395.445401851]",63.7218036227943,109.08711612498881,172.8089197477831,10.0147157,43901211.07361983,810134.8439016195,300.7879513322003,54.19000479252447,354.97795612472476,3.192653815,8122626.666666667,2544161.4209797024,2017-12-01,246.524,3062985.661690192,54.12704595026164,111.18585875391089,65.16503406118595,133.85970258710915
2017-12-18,25ºLEN,SALGUEIRO,SOLAR SALGUEIRO,149000000,30.0,8.6,1507752.0,143.7,216663962.4,01/01/2021,31/12/2040,4894.92,2017,12,0.2866666666666667,75336.0,2159010.0,"[2234575.3499999996, 2312785.48725, 2393732.9793037493, 2477513.6335793803, 2564226.6107546585, 2653974.5421310714, 2746863.6511056586, 2843003.8788943565, 2942509.014655659, 3045496.8301686062, 3152089.219224508, 3262412.341897365, 3376596.773863773, 3494777.6609490043, 3617094.8790822197, 3743693.199850097, 3874722.46184485, 4010337.748009419, 4150699.5691897487, 4295974.054111389, 4446333.146005288, 4601954.806115472, 4763023.2243295135, 4929729.037181047, 5102269.553482383]",46.21237636879007,79.11224381437825,125.32462018316832,10.0147157,26843863.53541839,683054.86838764,218.13767370067424,39.29971775003037,257.4373914507046,3.192653815,4966666.666666667,1555654.6229133417,2017-12-01,246.524,1872895.2358261717,39.25405867506131,80.63429559484031,47.25903706163365,97.07783838353193
2017-12-18,25ºLEN,SALGUEIRO,SOLAR SALGUEIRO II,149000000,30.0,8.8,1542816.0,145.98,225220279.7,01/01/2021,31/12/2040,4894.92,2017,12,0.29333333333333333,77088.0,2159010.0,"[2234575.3499999996, 2312785.48725, 2393732.9793037493, 2477513.6335793803, 2564226.6107546585, 2653974.5421310714, 2746863.6511056586, 2843003.8788943565, 2942509.014655659, 3045496.8301686062, 3152089.219224508, 3262412.341897365, 3376596.773863773, 3494777.6609490043, 3617094.8790822197, 3743693.199850097, 3874722.46184485, 4010337.748009419, 4150699.5691897487, 4295974.054111389, 4446333.146005288, 4601954.806115472, 4763023.2243295135, 4929729.037181047, 5102269.553482383]",45.1620950876812,77.31423827314238,122.47633336082359,10.0147157,26843863.53541839,698939.8653268875,213.17999929838618,38.40654234662058,251.58654164500678,3.192653815,4966666.666666667,1555654.6229133417,2017-12-01,246.524,1872895.2358261717,38.36192097790082,78.80169796768485,46.184968037505605,94.87152387481528
2017-12-18,25ºLEN,SALGUEIRO,SOLAR SALGUEIRO III,149000000,30.0,8.8,1542816.0,146.66,226269394.6,01/01/2021,31/12/2040,4894.92,2017,12,0.29333333333333333,77088.0,2159010.0,"[2234575.3499999996, 2312785.48725, 2393732.9793037493, 2477513.6335793803, 2564226.6107546585, 2653974.5421310714, 2746863.6511056586, 2843003.8788943565, 2942509.014655659, 3045496.8301686062, 3152089.219224508, 3262412.341897365, 3376596.773863773, 3494777.6609490043, 3617094.8790822197, 3743693.199850097, 3874722.46184485, 4010337.748009419, 4150699.5691897487, 4295974.054111389, 4446333.146005288, 4601954.806115472, 4763023.2243295135, 4929729.037181047, 5102269.553482383]",45.1620950876812,77.31423827314238,122.47633336082359,10.0147157,26843863.53541839,698939.8653268875,213.17999929838618,38.40654234662058,251.58654164500678,3.192653815,4966666.666666667,1555654.6229133417,2017-12-01,246.524,1872895.2358261717,38.36192097790082,78.80169796768485,46.184968037505605,94.87152387481528
2017-12-18,25ºLEN,SOLAR DO SERTAO,SERTAO SOLAR BARREIRAS I,154652000,28.0,6.8,1192176.0,143.5,171077256.0,01/01/2021,31/12/2040,4894.92,2017,12,0.24285714285714285,59568.0,2240907.48,"[2319339.2418, 2400516.1152629997, 2484534.1792972046, 2571492.8755726065, 2661495.1262176475, 2754647.4556352645, 2851060.1165824984, 2950847.220662886, 3054126.873386087, 3161021.3139545997, 3271657.0599430106, 3386165.057041016, 3504680.834037451, 3627344.6632287614, 3754301.726441768, 3885702.2868672293, 4021701.8669075817, 4162461.4322493467, 4308147.582378074, 4458932.747761306, 4614995.393932952, 4776520.232720604, 4943698.440865825, 5116727.886296129, 5295813.362316493]",60.66205418436701,103.84904646790223,164.51110065226925,10.0147157,27862128.748184733,540089.8959344131,286.3449236213456,51.587946669471165,337.9328702908167,3.192653815,5523285.714285715,1729998.3131073404,2017-12-01,246.524,2082792.382629356,51.52801092287209,105.84701313468798,62.03598456083655,127.4321200261881
2017-12-18,25ºLEN,SOLAR DO SERTAO,SERTAO SOLAR BARREIRAS II,154652000,28.0,6.8,1192176.0,143.5,171077256.0,01/01/2021,31/12/2040,4894.92,2017,12,0.24285714285714285,59568.0,2240907.48,"[2319339.2418, 2400516.1152629997, 2484534.1792972046, 2571492.8755726065, 2661495.1262176475, 2754647.4556352645, 2851060.1165824984, 2950847.220662886, 3054126.873386087, 3161021.3139545997, 3271657.0599430106, 3386165.057041016, 3504680.834037451, 3627344.6632287614, 3754301.726441768, 3885702.2868672293, 4021701.8669075817, 4162461.4322493467, 4308147.582378074, 4458932.747761306, 4614995.393932952, 4776520.232720604, 4943698.440865825, 5116727.886296129, 5295813.362316493]",60.66205418436701,103.84904646790223,164.51110065226925,10.0147157,27862128.748184733,540089.8959344131,286.3449236213456,51.587946669471165,337.9328702908167,3.192653815,5523285.714285715,1729998.3131073404,2017-12-01,246.524,2082792.382629356,51.52801092287209,105.84701313468798,62.03598456083655,127.4321200261881
2017-12-18,25ºLEN,SOLAR DO SERTAO,SERTAO SOLAR BARREIRAS III,154652000,28.0,6.8,1192176.0,146.6,174773001.6,01/01/2021,31/12/2040,4894.92,2017,12,0.24285714285714285,59568.0,2240907.48,"[2319339.2418, 2400516.1152629997, 2484534.1792972046, 2571492.8755726065, 2661495.1262176475, 2754647.4556352645, 2851060.1165824984, 2950847.220662886, 3054126.873386087, 3161021.3139545997, 3271657.0599430106, 3386165.057041016, 3504680.834037451, 3627344.6632287614, 3754301.726441768, 3885702.2868672293, 4021701.8669075817, 4162461.4322493467, 4308147.582378074, 4458932.747761306, 4614995.393932952, 4776520.232720604, 4943698.440865825, 5116727.886296129, 5295813.362316493]",60.66205418436701,103.84904646790223,164.51110065226925,10.0147157,27862128.748184733,540089.8959344131,286.3449236213456,51.587946669471165,337.9328702908167,3.192653815,5523285.714285715,1729998.3131073404,2017-12-01,246.524,2082792.382629356,51.52801092287209,105.84701313468798,62.03598456083655,127.4321200261881
2017-12-18,25ºLEN,SOLAR DO SERTAO,SERTAO SOLAR BARREIRAS IV,154652000,28.0,6.8,1192176.0,146.6,174773001.6,01/01/2021,31/12/2040,4894.92,2017,12,0.24285714285714285,59568.0,2240907.48,"[2319339.2418, 2400516.1152629997, 2484534.1792972046, 2571492.8755726065, 2661495.1262176475, 2754647.4556352645, 2851060.1165824984, 2950847.220662886, 3054126.873386087, 3161021.3139545997, 3271657.0599430106, 3386165.057041016, 3504680.834037451, 3627344.6632287614, 3754301.726441768, 3885702.2868672293, 4021701.8669075817, 4162461.4322493467, 4308147.582378074, 4458932.747761306, 4614995.393932952, 4776520.232720604, 4943698.440865825, 5116727.886296129, 5295813.362316493]",60.66205418436701,103.84904646790223,164.51110065226925,10.0147157,27862128.748184733,540089.8959344131,286.3449236213456,51.587946669471165,337.9328702908167,3.192653815,5523285.714285715,1729998.3131073404,2017-12-01,246.524,2082792.382629356,51.52801092287209,105.84701313468798,62.03598456083655,127.4321200261881
2017-12-18,25ºLEN,SOLATIO SINDUSTRIAL,BRIGIDA,190470790,27.0,8.9,1560348.0,144.9,226094425.2,01/01/2021,31/12/2040,4894.92,2017,12,0.32962962962962966,77964.0,2759921.75,"[2856519.01125, 2956497.1766437497, 3059974.5778262806, 3167073.6880502, 3277921.2671319568, 3392648.5114815747, 3511391.2093834295, 3634289.9017118495, 3761490.0482717645, 3893142.1999612753, 4029402.17695992, 4170431.253153517, 4316396.34701389, 4467470.219159375, 4623831.676829954, 4785665.785519001, 4953164.088012165, 5126524.831092591, 5305953.200180831, 5491661.56218716, 5683869.71686371, 5882805.156953939, 6088703.337447328, 6301807.954257984, 6522371.2326570125]",57.08327234621131,97.72243086552768,154.805703211739,10.0147157,34315247.64842827,706882.3637965112,269.4518915099577,48.54449538693899,317.9963868968967,3.192653815,7054473.703703703,2209595.5629638797,2017-12-01,246.524,2660192.655891478,48.48809554121326,99.60252671393899,58.37614711892341,119.91421168371824
2017-12-18,25ºLEN,SOLATIO SINDUSTRIAL,BRIGIDA 2,212700770,30.0,8.9,1560348.0,143.6,224065972.8,01/01/2021,31/12/2040,4894.92,2017,12,0.2966666666666667,77964.0,3082034.16,"[3189905.3556, 3301552.043046, 3417106.364552609, 3536705.0873119505, 3660489.7653678684, 3788606.9071557433, 3921208.148906194, 4058450.4341179105, 4200496.199312038, 4347513.566287958, 4499676.541108036, 4657165.220046817, 4820166.002748456, 4988871.812844651, 5163482.3262942135, 5344204.207714511, 5531251.354984518, 5724845.152408975, 5925214.732743289, 6132597.248389305, 6347238.152082929, 6569391.487405831, 6799320.189465035, 7037296.396096311, 7283601.769959681]",63.74550123952123,109.12768457236673,172.87318581188796,10.0147157,38320204.35409649,706882.3637965112,300.89981147305826,54.21015761135561,355.1099690844139,3.192653815,7090025.666666667,2220731.1150854193,2017-12-01,246.524,2673599.052278915,54.147175305910196,111.22720772794274,65.1892683441297,133.90948375018345
2018-04-04,27ºLEN,ALEX ,ALEX I,146000000,30.0,10.2,1753200.0,118.0,206877600.0,01/01/2022,31/12/2041,4950.95,2018,4,0.33999999999999997,89352.0,2115540.0,"[2189583.9, 2266219.3364999997, 2345537.0132774995, 2427630.8087422117, 2512597.887048189, 2600538.8130948753, 2691557.6715531955, 2785762.1900575575, 2883263.866709572, 2984178.1020444063, 3088624.335615961, 3196726.187362519, 3308611.603920207, 3424413.0100574135, 3544267.465409423, 3668316.8266987526, 3796707.9156332086, 3929592.6926803705, 4067128.4369241833, 4209477.93221653, 4356809.659844108, 4509297.997938651, 4667123.427866504, 4830472.74784183, 4999539.294016294]",38.17887864761996,65.359477124183,103.53835577180297,8.846560977,29327188.624236446,888691.3330080699,164.28651273757188,33.00042155803283,197.2869342956047,3.6567544,4866666.666666667,1330870.5300707826,2018-04-01,250.546,1576550.336917844,28.314276663426718,53.95137674425297,33.54111568684018,63.910845767100845
2018-04-04,27ºLEN,ALEX ,ALEX III,137500000,30.0,10.2,1753200.0,118.0,206877600.0,01/01/2022,31/12/2041,4950.95,2018,4,0.33999999999999997,89352.0,1992375.0,"[2062108.1249999998, 2134281.909375, 2208981.7762031243, 2286296.1383702336, 2366316.5032131914, 2449137.580825653, 2534857.396154551, 2623577.40501996, 2715402.6141956584, 2810441.705692506, 2908807.1653917436, 3010615.4161804547, 3115986.9557467704, 3225046.499197907, 3337923.1266698334, 3454750.4361032774, 3575666.7013668916, 3700815.035914732, 3830343.562171748, 3964405.586847759, 4103159.7823874303, 4246770.37477099, 4395407.3378879735, 4549246.594714053, 4708470.225529044]",35.95613571265578,61.55430208613126,97.51043779878704,8.846560977,27619783.807071995,888691.3330080699,154.7218869960009,31.07916413855832,185.80105113455923,3.6567544,4583333.333333333,1253388.3416762506,2018-04-01,250.546,1484764.872097284,26.665842748090228,50.810371933799885,31.588379499592634,60.190008856002514
2018-04-04,27ºLEN,ALEX ,ALEX IV,137500000,30.0,10.2,1753200.0,118.0,206877600.0,01/01/2022,31/12/2041,4950.95,2018,4,0.33999999999999997,89352.0,1992375.0,"[2062108.1249999998, 2134281.909375, 2208981.7762031243, 2286296.1383702336, 2366316.5032131914, 2449137.580825653, 2534857.396154551, 2623577.40501996, 2715402.6141956584, 2810441.705692506, 2908807.1653917436, 3010615.4161804547, 3115986.9557467704, 3225046.499197907, 3337923.1266698334, 3454750.4361032774, 3575666.7013668916, 3700815.035914732, 3830343.562171748, 3964405.586847759, 4103159.7823874303, 4246770.37477099, 4395407.3378879735, 4549246.594714053, 4708470.225529044]",35.95613571265578,61.55430208613126,97.51043779878704,8.846560977,27619783.807071995,888691.3330080699,154.7218869960009,31.07916413855832,185.80105113455923,3.6567544,4583333.333333333,1253388.3416762506,2018-04-01,250.546,1484764.872097284,26.665842748090228,50.810371933799885,31.588379499592634,60.190008856002514
2018-04-04,27ºLEN,ALEX ,ALEX IX,137500000,30.0,10.2,1753200.0,118.39,207561348.0,01/01/2022,31/12/2041,4950.95,2018,4,0.33999999999999997,89352.0,1992375.0,"[2062108.1249999998, 2134281.909375, 2208981.7762031243, 2286296.1383702336, 2366316.5032131914, 2449137.580825653, 2534857.396154551, 2623577.40501996, 2715402.6141956584, 2810441.705692506, 2908807.1653917436, 3010615.4161804547, 3115986.9557467704, 3225046.499197907, 3337923.1266698334, 3454750.4361032774, 3575666.7013668916, 3700815.035914732, 3830343.562171748, 3964405.586847759, 4103159.7823874303, 4246770.37477099, 4395407.3378879735, 4549246.594714053, 4708470.225529044]",35.95613571265578,61.55430208613126,97.51043779878704,8.846560977,27619783.807071995,888691.3330080699,154.7218869960009,31.07916413855832,185.80105113455923,3.6567544,4583333.333333333,1253388.3416762506,2018-04-01,250.546,1484764.872097284,26.665842748090228,50.810371933799885,31.588379499592634,60.190008856002514
2018-04-04,27ºLEN,ALEX ,ALEX V,137500000,30.0,10.2,1753200.0,118.0,206877600.0,01/01/2022,31/12/2041,4950.95,2018,4,0.33999999999999997,89352.0,1992375.0,"[2062108.1249999998, 2134281.909375, 2208981.7762031243, 2286296.1383702336, 2366316.5032131914, 2449137.580825653, 2534857.396154551, 2623577.40501996, 2715402.6141956584, 2810441.705692506, 2908807.1653917436, 3010615.4161804547, 3115986.9557467704, 3225046.499197907, 3337923.1266698334, 3454750.4361032774, 3575666.7013668916, 3700815.035914732, 3830343.562171748, 3964405.586847759, 4103159.7823874303, 4246770.37477099, 4395407.3378879735, 4549246.594714053, 4708470.225529044]",35.95613571265578,61.55430208613126,97.51043779878704,8.846560977,27619783.807071995,888691.3330080699,154.7218869960009,31.07916413855832,185.80105113455923,3.6567544,4583333.333333333,1253388.3416762506,2018-04-01,250.546,1484764.872097284,26.665842748090228,50.810371933799885,31.588379499592634,60.190008856002514
2018-04-04,27ºLEN,ALEX ,ALEX VI,137500000,30.0,10.2,1753200.0,118.0,206877600.0,01/01/2022,31/12/2041,4950.95,2018,4,0.33999999999999997,89352.0,1992375.0,"[2062108.1249999998, 2134281.909375, 2208981.7762031243, 2286296.1383702336, 2366316.5032131914, 2449137.580825653, 2534857.396154551, 2623577.40501996, 2715402.6141956584, 2810441.705692506, 2908807.1653917436, 3010615.4161804547, 3115986.9557467704, 3225046.499197907, 3337923.1266698334, 3454750.4361032774, 3575666.7013668916, 3700815.035914732, 3830343.562171748, 3964405.586847759, 4103159.7823874303, 4246770.37477099, 4395407.3378879735, 4549246.594714053, 4708470.225529044]",35.95613571265578,61.55430208613126,97.51043779878704,8.846560977,27619783.807071995,888691.3330080699,154.7218869960009,31.07916413855832,185.80105113455923,3.6567544,4583333.333333333,1253388.3416762506,2018-04-01,250.546,1484764.872097284,26.665842748090228,50.810371933799885,31.588379499592634,60.190008856002514
2018-04-04,27ºLEN,ALEX ,ALEX VII,137500000,30.0,10.2,1753200.0,118.39,207561348.0,01/01/2022,31/12/2041,4950.95,2018,4,0.33999999999999997,89352.0,1992375.0,"[2062108.1249999998, 2134281.909375, 2208981.7762031243, 2286296.1383702336, 2366316.5032131914, 2449137.580825653, 2534857.396154551, 2623577.40501996, 2715402.6141956584, 2810441.705692506, 2908807.1653917436, 3010615.4161804547, 3115986.9557467704, 3225046.499197907, 3337923.1266698334, 3454750.4361032774, 3575666.7013668916, 3700815.035914732, 3830343.562171748, 3964405.586847759, 4103159.7823874303, 4246770.37477099, 4395407.3378879735, 4549246.594714053, 4708470.225529044]",35.95613571265578,61.55430208613126,97.51043779878704,8.846560977,27619783.807071995,888691.3330080699,154.7218869960009,31.07916413855832,185.80105113455923,3.6567544,4583333.333333333,1253388.3416762506,2018-04-01,250.546,1484764.872097284,26.665842748090228,50.810371933799885,31.588379499592634,60.190008856002514
2018-04-04,27ºLEN,ALEX ,ALEX VIII,137500000,30.0,10.2,1753200.0,118.25,207315900.0,01/01/2022,31/12/2041,4950.95,2018,4,0.33999999999999997,89352.0,1992375.0,"[2062108.1249999998, 2134281.909375, 2208981.7762031243, 2286296.1383702336, 2366316.5032131914, 2449137.580825653, 2534857.396154551, 2623577.40501996, 2715402.6141956584, 2810441.705692506, 2908807.1653917436, 3010615.4161804547, 3115986.9557467704, 3225046.499197907, 3337923.1266698334, 3454750.4361032774, 3575666.7013668916, 3700815.035914732, 3830343.562171748, 3964405.586847759, 4103159.7823874303, 4246770.37477099, 4395407.3378879735, 4549246.594714053, 4708470.225529044]",35.95613571265578,61.55430208613126,97.51043779878704,8.846560977,27619783.807071995,888691.3330080699,154.7218869960009,31.07916413855832,185.80105113455923,3.6567544,4583333.333333333,1253388.3416762506,2018-04-01,250.546,1484764.872097284,26.665842748090228,50.810371933799885,31.588379499592634,60.190008856002514
2018-04-04,27ºLEN,ALEX ,ALEX X,137500000,30.0,10.2,1753200.0,118.39,207561348.0,01/01/2022,31/12/2041,4950.95,2018,4,0.33999999999999997,89352.0,1992375.0,"[2062108.1249999998, 2134281.909375, 2208981.7762031243, 2286296.1383702336, 2366316.5032131914, 2449137.580825653, 2534857.396154551, 2623577.40501996, 2715402.6141956584, 2810441.705692506, 2908807.1653917436, 3010615.4161804547, 3115986.9557467704, 3225046.499197907, 3337923.1266698334, 3454750.4361032774, 3575666.7013668916, 3700815.035914732, 3830343.562171748, 3964405.586847759, 4103159.7823874303, 4246770.37477099, 4395407.3378879735, 4549246.594714053, 4708470.225529044]",35.95613571265578,61.55430208613126,97.51043779878704,8.846560977,27619783.807071995,888691.3330080699,154.7218869960009,31.07916413855832,185.80105113455923,3.6567544,4583333.333333333,1253388.3416762506,2018-04-01,250.546,1484764.872097284,26.665842748090228,50.810371933799885,31.588379499592634,60.190008856002514
2018-04-04,27ºLEN,CRB,ETESA 17 SAO JOAO DO PIAUI I,169885000,29.98,8.4,1174644.0,117.8,138373063.2,01/01/2022,31/12/2041,4950.95,2018,4,0.2801867911941294,73584.0,2461633.65,"[2547790.8277499997, 2636963.50672125, 2729257.229456493, 2824781.23248747, 2923648.575624531, 3025976.2757713892, 3131885.445423388, 3241501.4360132064, 3354953.9862736687, 3472377.375793246, 3593910.58394601, 3719697.45438412, 3849886.8652875638, 3984632.905572628, 4124095.05726767, 4268438.384272038, 4417833.727721559, 4572457.908191813, 4732493.934978526, 4898131.222702774, 5069565.815497371, 5247000.619039779, 5430645.64070617, 5620718.238130886, 5817443.376465467]",53.94438335805556,92.34888019134594,146.2932635494015,8.846560977,34124996.16046855,731863.4507125282,232.1266348723976,46.627545243918256,278.75418011631587,3.6567544,5666611.074049366,1549628.56516953,2018-04-01,250.546,1835691.2872551188,40.006313672419864,76.22994317483172,47.39151245293559,90.30205409170584
2018-04-04,27ºLEN,CRB,ETESA 18 SAO JOAO DO PIAUI II,169885000,29.98,8.4,1174644.0,117.8,138373063.2,01/01/2022,31/12/2041,4950.95,2018,4,0.2801867911941294,73584.0,2461633.65,"[2547790.8277499997, 2636963.50672125, 2729257.229456493, 2824781.23248747, 2923648.575624531, 3025976.2757713892, 3131885.445423388, 3241501.4360132064, 3354953.9862736687, 3472377.375793246, 3593910.58394601, 3719697.45438412, 3849886.8652875638, 3984632.905572628, 4124095.05726767, 4268438.384272038, 4417833.727721559, 4572457.908191813, 4732493.934978526, 4898131.222702774, 5069565.815497371, 5247000.619039779, 5430645.64070617, 5620718.238130886, 5817443.376465467]",53.94438335805556,92.34888019134594,146.2932635494015,8.846560977,34124996.16046855,731863.4507125282,232.1266348723976,46.627545243918256,278.75418011631587,3.6567544,5666611.074049366,1549628.56516953,2018-04-01,250.546,1835691.2872551188,40.006313672419864,76.22994317483172,47.39151245293559,90.30205409170584
